path	blob	status	findings	reason
apps/web/src/__tests__/notification-routing.test.ts	6a122bb30d67a6e5f3d4fea113dd29b079ea7df2	needs-edit	L35: Delete comment repeating the preceding test name and following expected route.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/notifications-feature-module.test.ts	75a3880e2ee36dcddfba508023fc7c0232fdac6c	needs-edit	L6-37: Remove migration/scout narrative and nonexistent routes/api/events?subscribe=Notifications,Inquiries.ts reference; current SSE boundary is start.ts. | L53-98,127-144: Remove redundant export/consumer inventories in prose; declarations already enumerate them. Keep concise dynamic-import and mock rationale.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/projects-feature-module.test.ts	2c5f9bb73a4ef85284ff914eef4a8199237d5645	needs-edit	L6-26,38-45,63-69: Remove migration/scout and task acceptance narrative; preserve split-string and dynamic-import constraints.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/schema-validation.test.ts	3e70c976dd778a6a5c06f9d3d5378adbd3f89935	needs-edit	L4-8: Correct false claim that changing production schemas makes these tests pass. They test local schema copies, not imported production schemas. | L29-35: Local update status schema accepts arbitrary strings while production uses an enum; comment cleanup must not present copies as the current source contracts. | L56,75,83,108,133: Remove decorative section banners.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/shadcn-cli-config.test.ts	905d419a297e98f1e83d5c499247631fa43a7df9	needs-edit	L6-23: Move detailed CLI workspace/style investigation to UI implementation docs with source references; retain short jsdom URL constraint beside repoRoot. Historical real-CLI claims are unverified in this audit. | L102: Test title says Base UI migration stays undone while assertions preserve Base UI/no Radix; correct wording if test descriptions are included.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/shared-auth-module.test.ts	cf41ba379d171b1df04c09ab84fc79828cb0185c	needs-edit	L6-35: Remove migration itinerary, scout consumer counts, and completeness justification; retain current module purpose and split-string/runtime-import rationale.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/shared-motion-module.test.ts	0cf901185fc9f9333350f158c77ca8267643f293	needs-edit	L6-22,32-39: Remove historical flattening narrative and duplicated export inventory. Preserve concise split-string and runtime-import constraints.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/storybook-packages-scan.test.ts	d663db77a8ebc10a1fe37dfcdb4d590b20341b2e	needs-edit	L6-20: Replace acceptance-criteria narrative with current need to discover package stories. Preserve short jsdom URL rationale. | L57-59: Shorten glob explanation; helper descriptions can be removed where names suffice.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/tailwind-source-scanning.test.ts	60bf4c6351a61310653ab5b23eabe987e93ab14e	needs-edit	L18-24: Correct stale src/styles.css path to src/app/styles.css and remove historical byte counts and claims that every other test passes. | L33-48: Preserve the critical requirement to keep sentinel class names split because Tailwind scans comments too; reduce explanation to two sentences. | L26-27: Keep concise jsdom URL rationale.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/workspace-infra.test.ts	d215c6bf2508f98cd6b22700eee71efdc31874d6	needs-edit	L8-12,16-21: Shorten directory-placement, URL-constructor, and runSemverStep explanations to the constraints readers need.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/__tests__/workspace-vitest-config.test.ts	3fdf338e41f2e7045727b6605b574108e8007671	needs-edit	L18-37: Replace migration narrative and emphatic capitals with concise reasons for isolated Node config loading and collection-only child runs. | L57-62,276-277: Keep baseline semantics but remove stale current file-count claim. | L107-112,350-354: Shorten dependency-free traversal and child coverage rationale; preserve recursion avoidance and isolated output directory.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/components/layout/Footer.test.tsx	d60f18403e02428f2a88c365e432b03972c4d4ae	reviewed-no-change		Footer.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/app/components/layout/Footer.tsx	a07060a63d7241644aecb4e70a43b3d3e4339ae7	needs-edit	L11,13,33,53,83: Remove JSX labels that merely restate visible grid/brand/navigation/connect/footer markup.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/components/layout/Header.test.tsx	8a2945af1e96594c625269aab512201da3f302d7	needs-edit	L7-14,50-52: Remove decorative and empty component/mocks/tests banners. | L95,108,120: Remove obvious scroll-action narration.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/components/layout/Header.tsx	99c0e92c6c826e7db4460928a1d58099a108d189	reviewed-no-change		Header.tsx contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/app/components/layout/MobileNav.test.tsx	df1df2244a2f28b1c21677e2813094d0151dbf49	reviewed-no-change		MobileNav.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/app/components/layout/MobileNav.tsx	28c4ff42b391cda377edac5ceaaaa1911ea5780e	reviewed-no-change		MobileNav.tsx contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/app/components/layout/UserMenu.test.tsx	a3aea240fed027bcc87d36cf5b960e4b840ac162	needs-edit	L106,110: Remove menu click/wait narration; assertions and findByText communicate the steps.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/components/layout/UserMenu.tsx	b4ae43f842651680d187d0d27a9df034d0f5f312	needs-edit	L82: Remove redundant POST logout narration; logout behavior belongs to SDK auth docs. Preserve L63 eslint-disable-next-line directive and its runtime-data rationale.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/config/navigation.test.ts	724982679c61c62a771b90d27c471b02a004b9ce	reviewed-no-change		navigation.test.ts contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/app/config/navigation.ts	ef96b3ad7a9137db8bf27552029b7abcf0c430ed	reviewed-no-change		navigation.ts contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/app/index.ts	fadf44ae9984f24fc4dd399c9e3c403d7dfb9d27	reviewed-no-change		Public exports only; no editorial material.
apps/web/src/app/lib/web-vitals.ts	0830049f002d997b4983adae3df56e9bd2c5b944	needs-edit	L9-10: Remove commented-out analytics implementation. Document explicitly that production metrics currently have no sink; do not imply an endpoint exists.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/styles.css	72a2c37d102de16037080faa1718b922fdf69889	needs-edit	L5-7: Shorten token import-order rationale. | L10-18: Replace duplicated source-scanning paragraphs with one concise note that linked package utilities require explicit @source directives; keep directives intact. | L63,79,133,136: Remove or shorten obvious CSS section labels.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/app/styles/showcase.css	1492bd3a41178e362072e6e9bccbc64a43695212	needs-edit	L1: Replace incorrect markdown-rendered claim with project showcase styling, or delete. Projects are React Content components in features/projects/content.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/.gitkeep	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	reviewed-no-change		Empty tracked feature-root placeholder; no editorial material.
apps/web/src/features/about/components/AboutHero.test.tsx	7ff188aa60a92bfa2732d31a2412a3a7dc7129c5	reviewed-no-change		AboutHero.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/about/components/AboutHero.tsx	a94159219c5fd57d776c7c466af3c532468fd5ed	needs-edit	L7-33: Remove markup narration, especially incorrect Profile Photo Placeholder over a real image. Keep user-visible biography untouched.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/about/components/Timeline.test.tsx	9748cd2da7aadb69c2dbc61cf39202ac95bbbaf5	reviewed-no-change		Timeline.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/about/components/Timeline.tsx	ebda5b4df906d83019d94a3560b4d01257e820f7	needs-edit	L56-117: Delete repeated JSX labels for container, entries, badge, role, and description. Keep the spacer rationale at L120 if helpful for alternating layout.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/about/components/ValueIcon.tsx	f7c610d808441dfc0b7bd16fbe3d00adc1059623	reviewed-no-change		ValueIcon.tsx contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/features/about/index.ts	42a33e8f3defd37f0899cf60c623175a582c64c6	reviewed-no-change		Public exports only; no editorial material.
apps/web/src/features/contact/components/ContactForm.test.tsx	b7c5a9dcf774f9077a8b6ab0b3ce8917d5946d5a	needs-edit	L32-36,112,175,248: Replace obsolete Radix Select terminology with a concise jsdom browser-API stub rationale. Select implementation imports @base-ui/react/select. | L55-58,100-137,164-200,221-224,236-283: Delete obvious field/action/assertion narration; retain deferred-promise reason for observing pending state.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/contact/components/ContactForm.tsx	7969393834c301b741c973ad2a442445eb61236c	reviewed-no-change		ContactForm.tsx contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/features/contact/components/ContactFormFields.test.tsx	9c24647eae1fe1e660e0c2c828ab45e878ea004f	needs-edit	L11: Replace obsolete Radix Select polyfill comment with Browser APIs missing from jsdom. Keep stub behavior unchanged.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/contact/components/ContactFormFields.tsx	5a31d605cc7897ec227055cfa5ba8e4d26a3fba3	reviewed-no-change		ContactFormFields.tsx contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/features/contact/components/ContactFormSuccess.test.tsx	6115c521679e1ce2d54cd7c03186c5202c90c611	reviewed-no-change		ContactFormSuccess.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/contact/components/ContactFormSuccess.tsx	7a5ded3a48d38061f02b805ad69988911aad517c	reviewed-no-change		ContactFormSuccess.tsx contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/features/contact/index.ts	519f62f3611235671af155d7e4f6313fb42f722b	reviewed-no-change		Public exports only; no editorial material.
apps/web/src/features/contact/lib/contact-form.schema.ts	71f09e96385227e43a0f92cc6c9210155f821304	reviewed-no-change		contact-form.schema.ts contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/features/home/components/FeaturedWork.test.tsx	597272600d0402e68a8d474f07109288f26e8e39	needs-edit	L100: Remove comment repeating the four-tag fixture and three-tag test title.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/home/components/FeaturedWork.tsx	7ce381a90a9b8a2d7d561d075f0e302cfd9ccaeb	needs-edit	L20,45: Remove Section header/Card grid JSX labels.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/home/components/Hero.test.tsx	1c9d317e8494962921a9bfa726f1e5e19ea4ef6c	reviewed-no-change		Hero.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/home/components/Hero.tsx	626b6a0d4ba1f5c8b2c4408f77c836a8e33b4272	needs-edit	L27,102-135: Remove JSX labels that narrate columns, gradient, ring dots, and logo; retain only a concise note if needed to explain opposite rotations.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/home/components/ServicesGrid.test.tsx	d6592c3d0311ae30973527b64d696bc8e5c720ba	reviewed-no-change		ServicesGrid.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/home/components/ServicesGrid.tsx	ff5de2c0d5d32ba5b3dcb72941a9c5748f70c456	needs-edit	L47,60: Remove obvious Section header/Services grid labels; user-facing service descriptions are not comments.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/home/components/SkillsShowcase.test.tsx	3df1d84027f6a73d0f7e71d579ee9765eca23c41	reviewed-no-change		SkillsShowcase.test.tsx contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/home/components/SkillsShowcase.tsx	2d5f26a8403c5ea5410e8538e7de73fce9feb98b	needs-edit	L39,52: Remove obvious Section header/Skills grid labels; rendered skill descriptions are outside comment cleanup.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/home/index.ts	0f32874b8776ef80d91726795165e4107053e922	reviewed-no-change		Public exports only; no editorial material.
apps/web/src/features/inquiries/index.ts	415e4352bc3a56ad1e5c8057bcc584ce34111e3d	reviewed-no-change		Public exports only; no editorial material.
apps/web/src/features/inquiries/lib/inquiries.test.ts	832f1f277b0a0637e4d1afffd627c1a1f5a65bb1	needs-edit	L42: Delete comment restating immediately following bg/text/border assertions.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/inquiries/lib/inquiries.ts	03eace856f578f1f84ed3cadd82d38b91eae0507	reviewed-no-change		Two concise exported status-mapping descriptions explain API/UI casing and match the maps.
apps/web/src/features/inquiries/server-fns/inquiries.test.ts	7b56bb7e53fb63d92f53d12224ec64ec3cfa1dc1	reviewed-no-change		inquiries.test.ts contains behavior assertions and fixtures without editorial comments needing changes.
apps/web/src/features/inquiries/server-fns/inquiries.ts	3d2840219b3c31d98c3722e74f5b4491a6c73817	reviewed-no-change		inquiries.ts contains implementation or rendered UI copy without editorial comments needing changes.
apps/web/src/features/notifications/components/NotificationBell.test.tsx	01d6dde6cfb34fab30056202020a8da355679d0b	needs-edit	L46-47: Shorten to Keep cn real for UI primitives; formatRelativeTime is mocked, not the clock itself. | L176,335-338,365,378,386,429: Delete repeated mock/action/assertion narration.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/notifications/components/NotificationBell.tsx	0c2a46c9ed1f50e7b59726c542b56d99e2124856	needs-edit	L63-70: Combine into one purpose comment: Update the badge immediately, then reconcile with server state. Preserve optimistic update and invalidation behavior.	Full-file review found redundant or inaccurate commentary; see line-specific findings.
apps/web/src/features/notifications/components/NotificationRow.test.tsx	15838a20ba5bf3df9115589787b2e3438a9309be	needs-edit	L8-9: replace Only the clock is faked with Mock time formatting; keep cn real for the rendered UI. The mock replaces formatRelativeTime, not the clock.	Mock explanation overstates what is faked and repeats package detail.
apps/web/src/features/notifications/components/NotificationRow.tsx	0ff36487536a3be56072a713aed2cf7dfb1966c0	reviewed-no-change		Read full NotificationRow.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/hooks/EventStreamProvider.tsx	48feef72b8cb96198e563790ea20dac5917e581f	needs-edit	L83,130-150,227-329: delete comments that repeat timer names, branches and helper names; keep concise rationale for leader-gated reconnect and server-requested retry reset. | L135: describe the ignored parsing or handler failure precisely; verify the keepalive claim against EventSource documentation before retaining it. Do not change catch behavior in an editorial pass. | L183,193,254: keep retry-reset/leader-timeout rationale in short comments; place the overall election, identity scoping and resync description in the current notifications doc.	Connection algorithm repeats step narration; catch explanation needs clarification.
apps/web/src/features/notifications/hooks/useEventStream.test.ts	d04d5b2e2a1cdf78203578490cfe22b109e76cbc	needs-edit	L7-138: remove divider bars and generic Mock/Wrapper/Tests labels; retain only useful late-import/setup rationale. | L150-565,610-1042: delete Subscribe, Simulate server open, Unsubscribe and assertion paraphrases. Keep short comments where 200ms claim wait, 7s expiry or backoff reset distinguish scenarios. | L583-584: shorten to Visibility reconnect requires a leader; these tests enable BroadcastChannel. Preserve exact test behavior and fixtures.	1060-line test file repeatedly narrates calls and assertions and adds decorative section banners.
apps/web/src/features/notifications/hooks/useEventStream.ts	8052407c80dcd285c9c15c32d376df22d74e7e36	reviewed-no-change		Read full useEventStream.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/hooks/useEventStreamEvents.test.ts	91aeef136cbb3f422d39231eed77ce15f1fc7eb0	needs-edit	L83: remove Should not throw on unmount with no subscriptions; the test body already unmounts the empty subscription set.	One redundant assertion-intent comment.
apps/web/src/features/notifications/hooks/useEventStreamEvents.ts	60545742876ba7bbf922e527bb280ad7a5f4d60c	reviewed-no-change		Read full useEventStreamEvents.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/hooks/useNotificationFilters.test.ts	d4a100a528179768f42568f8d4e1cf990519c61a	needs-edit	L43,77,86,89: remove Toggle off and unread-count assertion paraphrases; keep only setup rationale if page-reset intent is not clear from test name.	Step-by-step comments duplicate filter test names and assertions.
apps/web/src/features/notifications/hooks/useNotificationFilters.ts	3f1db8d1ce96afb6fe37757c49513d4138d722f8	reviewed-no-change		Read full useNotificationFilters.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/hooks/useNotificationSelection.test.ts	a9ce0949437dbea56e4bfb0e9f9ef0befc953cf8	needs-edit	L86,91: remove Select 2 of 3 and Select the last one; assertions and selected IDs explain the scenario.	Selection test comments restate adjacent operations.
apps/web/src/features/notifications/hooks/useNotificationSelection.ts	ad255e0f7390c8d2019fd6440658da0c6d368e93	reviewed-no-change		Read full useNotificationSelection.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/hooks/usePushNotifications.test.tsx	0e27dfd46e193831497f5bae6c565533b1eb70ad	needs-edit	L6-98: delete three-line Mock server functions, Browser API stubs, Wrapper and Tests banners. | L55,69: remove comments repeating property omission/deletion; preserve browser feature-absence stubs unchanged.	Browser push test uses decorative banners and obvious stub narration.
apps/web/src/features/notifications/hooks/usePushNotifications.ts	bf987038b5dc75a09cd7cd9061250893d09a87b9	reviewed-no-change		Read full usePushNotifications.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/index.ts	fc4c81395561209b76ee95cc8805d280e2b30ccd	reviewed-no-change		Read full index.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/lib/query-utils.test.ts	d36a455e4bf97574f4059b7b95899f6af9edb650	reviewed-no-change		Read full query-utils.test.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/lib/query-utils.ts	5a6c2f47b212c2586fad67773c983a1bae6a2ed5	needs-edit	L3-6: delete block or reduce to Invalidate the notification list and unread count. Do not claim all notification-related queries, since settings and push keys are separate.	JSDoc repeats function name and adds vague cache-busting explanation.
apps/web/src/features/notifications/lib/routing.test.ts	82e35f4e3ec9b12b04360e285388aeec1ca2faf9	reviewed-no-change		Read full routing.test.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/lib/routing.ts	40053551629da2fffda2198482cb44ed47ffcb26	reviewed-no-change		Read full routing.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/server-fns/notifications.test.ts	26eb0bd9b400c7ddb7b90b95e7a88d62cbcaa902	reviewed-no-change		Read full notifications.test.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/notifications/server-fns/notifications.ts	c825533d27db8c9486deeee5d888ca959f34008f	reviewed-no-change		Read full notifications.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/projects/components/ProjectCard.test.tsx	fc0fcfcba7ad8368377e17765a405fe44a9ad892	reviewed-no-change		Read full ProjectCard.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/projects/components/ProjectCard.tsx	3acd3967bc70425ec1629cc08378b69573b4eb3c	needs-edit	L26-62: remove Image Container, Overlay on hover, Content, Year, Title, Description and Tags comments; keep markup unchanged.	JSX labels repeat elements and nearby variables.
apps/web/src/features/projects/components/ProjectFilter.test.tsx	9ab4cf249f522528dfeed455ac1efc7ee80fd20e	reviewed-no-change		One short comment explains the otherwise nonobvious total button count across two filter groups.
apps/web/src/features/projects/components/ProjectFilter.tsx	834eb21cc0a78352183dcd8d58091331a2f0c804	needs-edit	L25,77: remove Tags Filter and Years Filter comments.	Filter section comments repeat rendered headings.
apps/web/src/features/projects/content/bcordes.test.tsx	215d9efe790c5b43e8ec3cca11dc58b37d143c2f	reviewed-no-change		Read full bcordes.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/projects/content/bcordes.tsx	6fc0b5c65254b9d4ece3d9b795175963c207664c	reviewed-no-change		Public project content, not comments or implementation documentation. No source comments; factual copy caveats recorded separately in summary.
apps/web/src/features/projects/content/index.test.ts	f2d21059ebb864f91367c7e7a2e122610fa486bb	reviewed-no-change		Only comment is the functional Vitest environment directive; preserve it.
apps/web/src/features/projects/content/index.ts	87bcce04eecc97d1cf45c1409b1fe982da55ce2d	reviewed-no-change		Read full index.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/projects/content/wallow.test.tsx	a991c0a5877e16d858d67413ded181db58c1bd98	reviewed-no-change		Read full wallow.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/features/projects/content/wallow.tsx	28999668c0d3104d08eb34d2f094e25958455dd3	reviewed-no-change		Public project content, not comments or implementation documentation. No source comments; factual copy caveats recorded separately in summary.
apps/web/src/features/projects/index.ts	c8832c9d1daaf9d8a9a3012bcc9b3d1ed8219a6a	reviewed-no-change		Read full index.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routeTree.gen.ts	ecbac878deab7d8de8d47a7a0dc6047cce9356eb	excluded		Generated TanStack route tree; edit generator inputs instead.
apps/web/src/router.ssr-query.test.tsx	6159e6d100571f0b74dd986e17c57456058d24f5	needs-edit	L6-11: replace with Verify the router and its rendered children share the hydrated query client. getContext is wrapped in vi.fn, so mocks nothing except route tree is imprecise. | L25-29: shorten fixture JSDoc to A dehydrated query cache with no pending streamed queries. | L91-92: remove repeated query-client assertion explanation; keep the distinct hydrated-client contract in one location.	SSR verification rationale is useful but verbose and includes an inaccurate mock claim.
apps/web/src/router.test.tsx	bd4668a8b7da47e8c4fbe6e5a87ae55cd98de7fe	needs-edit	L4-6,34-36: remove Mocks and Tests banners; vi.mock and describe already show structure.	Generic three-line test banners add no information.
apps/web/src/router.tsx	1dd449c9f9ba98f3d23229d850ad0454358e3614	needs-edit	L5,8: delete Import the generated route tree and Create a new router instance.	Two comments paraphrase imports and declaration.
apps/web/src/routes/__root.test.tsx	630a936fed1a6677187ca594ce683c67fb610ce3	needs-edit	L145-148: shorten to Render plugin names to identify the query plugin loaded from the package subpath. | L184-187,245: remove mechanical re-import/re-mock/wait narration unless needed to explain reset ordering. | L249-250: delete duplicate package-subpath explanation; retain one sentence near mock setup.	Dynamic-import tests repeat migration rationale and asynchronous steps.
apps/web/src/routes/__root.tsx	453e777ce0abee38c7fe4a16e812ea7a35bd4a32	needs-edit	L121,128,132,139,150: remove self-evident Open Graph/Twitter/Theme/Google Fonts labels and DNS prefetch narration; keep metadata values and loading code unchanged.	Metadata section labels and prefetch comment mostly repeat literal keys.
apps/web/src/routes/about.test.tsx	882b10227b4b848f5089869e42d28816c551525b	reviewed-no-change		Read full about.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/about.tsx	12cdc06b97f74437e6ac5a151041fdaa1d1bb6ad	needs-edit	L51,54,57,74,79,84,95: remove Hero Section, Timeline Section, Icon, Title, Description and generic section comments. Leave public marketing copy for separate scope decision.	JSX section/field labels duplicate component names and markup.
apps/web/src/routes/api/health.test.ts	53a8b08b4c0f6fea6debc5581f09ff9129c7894d	needs-edit	L3-5,27-38: remove divider bars and Mocks/Imports/Fixtures/Tests labels; preserve import order and mock behavior.	Generic section banners repeat obvious mock/import/test structure.
apps/web/src/routes/api/health.ts	6baf2220929da21ed519a582e297dac537e3ffe4	reviewed-no-change		Only comment is an ESLint directive guarding the health-response branch; preserve it.
apps/web/src/routes/auth/error.tsx	34171977c637ba8a410d3043adb07dec662fbfc9	reviewed-no-change		Read full error.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/auth/me.test.ts	572cbc2e7b4d40c6f47738fff5d486b88a6c74c9	needs-edit	L3-12,45-47: remove divider bars and Mocks/Imports/Fixtures/Tests labels; preserve import order and mock behavior.	Generic section banners repeat obvious mock/import/test structure.
apps/web/src/routes/auth/me.ts	161d3b7af5e5f8eac9f699b4ce98e5b378ed78e1	reviewed-no-change		Read full me.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/contact.test.tsx	c78a60dbf79be3a69eaa26818419f3d7583bb85e	reviewed-no-change		Read full contact.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/contact.tsx	ededb83c5fcca52db4ef0440c91221d27deb2544	needs-edit	L48,63,66,105,123: remove Header, Content, Contact Info, Availability and Contact Form labels. Q1 2026 availability is product copy, not a comment; flag for owner review separately.	JSX comments repeat rendered contact headings.
apps/web/src/routes/dashboard/inquiries.$id.test.tsx	1addbb13f9c01f6523684cf124086082a5afdcce	needs-edit	L15-197,527-529: remove decorative Mocks/Factories/Tests banners. | L298-300,415,448,464,505: remove expectation/click paraphrases; preserve internal-comment visibility assertions. | L154-180: adjacent test titles describe admin role, but loader checks InquiriesRead permission; update wording if test descriptions are included in editorial scope, without changing test logic.	Inquiry test comments narrate visible assertions and generic sections.
apps/web/src/routes/dashboard/inquiries.$id.tsx	a2122cf28da7ad76ca7014cad65bc9ae87dc30e9	needs-edit	L98,165,207: remove Inquiry details, Comments and Comment Form comments; do not remove actual inquiry comments or their visibility rules.	Inquiry detail JSX labels restate rendered content.
apps/web/src/routes/dashboard/inquiries.index.test.tsx	a6af592158ad23211811b943263a3f799ded67a5	needs-edit	L333,426: correct Radix Select to Select or Base UI Select; package UI uses Base UI. Preserve scrollIntoView stub. | L6-159,228-387,415: remove mock/loader/component banners and comments restating assertions or clicks. | L402: retain concise reason for unhandled-rejection suppression. | L121-140: test labels describe role checks despite current InquiriesRead permission condition; align descriptions if in scope.	Test includes stale Radix naming, role-based titles, decorative banners and assertion narration.
apps/web/src/routes/dashboard/inquiries.index.tsx	597e314bb022aa35bdb7da83da81ff3e8c7e82e0	needs-edit	L96,123,248: remove Header, Content and Summary comments.	JSX section labels repeat semantic elements.
apps/web/src/routes/dashboard/inquiries.test.tsx	544c22e302172aa1a41537e651acb533f970dbbd	needs-edit	L5-29: remove divider bars and Mocks/Imports/Fixtures/Tests labels; preserve import order and mock behavior.	Generic section banners repeat obvious mock/import/test structure.
apps/web/src/routes/dashboard/inquiries.tsx	78c213b89f8f17d3e96a1dccf02c518e39ca1844	reviewed-no-change		Read full inquiries.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/dashboard/notifications.index.test.tsx	a23659fc751043c43033503e0871818ccbca4548	needs-edit	L23-25: replace migration history with Keep NotificationRow real while mocking page dependencies. | L56-68: shorten partial-utils mock rationale and remove createFileRoute mechanics narration. | L7-169,306,333,356: delete decorative banners and source-line coverage labels. | L341: retain short pending-promise rationale; remove L349/397 paraphrases of wait and assertions.	Notification route tests contain obsolete line references and verbose mocking narration.
apps/web/src/routes/dashboard/notifications.index.tsx	fe69500ceaaa88f4d06dcad3b9d7a3004be6a3f5	needs-edit	L120-240: remove Header, Tabs, Filter chips, Bulk actions toolbar, Notification list, Load more and Summary labels.	JSX comments repeat headings, component names and button labels.
apps/web/src/routes/dashboard/notifications.test.tsx	f5de220ff294a40a55f5310c7169bd4b60f49970	reviewed-no-change		Read full notifications.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/dashboard/notifications.tsx	9852bc14b9adb090324d566a55448d283dcebad8	reviewed-no-change		Read full notifications.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/dashboard/settings.index.test.tsx	932e11096db02bc03659e6be3a082f5ded79b2b0	needs-edit	L6-109,237,303,386: remove banners and source-line coverage annotations. | L149,201-213,323,349,362: remove lookup, wait and assertion narration; test names and fixtures explain the setup.	Settings tests have decorative sections, stale line references and repeated switch lookup instructions.
apps/web/src/routes/dashboard/settings.index.tsx	97819b7b4c2ec5012ea205fe0a4548536c606397	reviewed-no-change		Two short comments distinguish optimistic update and rollback; useful local state rationale.
