path	baseline_blob	outcome	reason
apps/web/src/routes/projects/$slug.test.ts	41200646c8cae31d0ffb2b8b197b18ce39d16e1f	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/routes/projects/$slug.tsx	3b82312b52212132713fe27df2b11ce3eac804b9	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/routes/projects/index.component.test.tsx	ad0f6f8fbc71b3405cfef02097e57eff9d24f1d5	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/routes/projects/index.test.ts	7edce6797200a4586c8cc374f8af28ef57287c8a	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/routes/projects/index.tsx	8470457b550c911e54502557b4b911feb0d8f4f0	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/routes/resume.test.tsx	3356e141ae065f572a2f8e916c8bc1402a6ccdaf	retained	Read full resume.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/routes/resume.tsx	6d95d6f84a2afa3ca61bf30b2805008178bd4adb	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/shared/.gitkeep	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	retained	Empty tracked placeholder; no editorial material.
apps/web/src/shared/auth/hooks/useUser.test.ts	6719fb0cc125aa6f21d6f2c45c3ca9b8d98b8d0d	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/shared/auth/hooks/useUser.ts	c7355cb84bf4add85f950af048af817cb60345f7	retained	Read full useUser.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/auth/index.ts	98a89950ac56c1346760e2f2ed250668230a0377	retained	Read full index.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/auth/server-fns/auth.test.ts	e735c823885c3dbc02dae14ec3d3725a7178e2f8	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/shared/auth/server-fns/auth.ts	be85c02bac03137abb0ba4e8933e5cee652a2572	retained	Read full auth.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/motion/components/FadeInView.test.tsx	99bd3501f258f28af937c6ed3c3fafc42b53c2c4	retained	Read full FadeInView.test.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/motion/components/FadeInView.tsx	0593909cd6165bcf68f28bcf9d364fe2b3cb4ea4	retained	Read full FadeInView.tsx; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/motion/hooks/useReducedMotion.test.ts	85f583cac1fa4c98e75fc3833729d888f1c5c270	retained	Read full useReducedMotion.test.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/motion/hooks/useReducedMotion.ts	604ba15c3db9ea715f8e39c2cf2cb1492fa9b2fb	retained	Read full useReducedMotion.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/motion/hooks/useScrollAnimation.test.ts	23c5a8beb8b0be643ee8e9fc1bb067fa15145e47	changed	Removed redundant labels and narration; retained or shortened useful test constraints without changing behavior.
apps/web/src/shared/motion/hooks/useScrollAnimation.ts	575f2a6ed6b01cdbd3e83601f71102aa2d5506d3	retained	Read full useScrollAnimation.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/shared/motion/index.ts	224bc14b717ccc5fdca6d2f6191e098717288416	retained	Read full index.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/src/start.ts	6a72eeb40546822437f59e76845ca117b70d79b4	retained	Read full start.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/tsconfig.json	c2a51ee3c06a00738be5dab36b9c3de3491cd330	retained	Read full tsconfig.json; no editorial comment material. Preserve code, fixture strings and user-visible text.
apps/web/vite.config.ts	bdd7cf1cfddd64a8a3cfe9bb34a78757c81e2861	changed	Removed redundant labels and narration; retained concise constraints and required directives.
apps/web/vitest.config.ts	f563220a89ec55aaa728ca5a1ca5f42d6d44bc33	retained	Read full vitest.config.ts; no editorial comment material. Preserve code, fixture strings and user-visible text.
